ZIP Code,success_score,Housing Occupancy - Total housing units,Housing Occupancy - Total housing units - Occupied housing units,Housing Occupancy - Total housing units - Vacant housing units,Housing Occupancy - Total housing units - Homeowner vacancy rate,Housing Occupancy - Total housing units - Rental vacancy rate,Units in Structure - Total housing units,"Units in Structure - Total housing units - 1-unit, detached","Units in Structure - Total housing units - 1-unit, attached",Units in Structure - Total housing units - 2 units,Units in Structure - Total housing units - 3 or 4 units,Units in Structure - Total housing units - 5 to 9 units,Units in Structure - Total housing units - 10 to 19 units,Units in Structure - Total housing units - 20 or more units,Units in Structure - Total housing units - Mobile home,"Units in Structure - Total housing units - Boat, RV, van, etc.",Year structure built - Total housing units,Year structure built - Total housing units - Built 2020 or later,Year structure built - Total housing units - Built 2010 to 2019,Year structure built - Total housing units - Built 2000 to 2009,Year structure built - Total housing units - Built 1990 to 1999,Year structure built - Total housing units - Built 1980 to 1989,Year structure built - Total housing units - Built 1970 to 1979,Year structure built - Total housing units - Built 1960 to 1969,Year structure built - Total housing units - Built 1950 to 1959,Year structure built - Total housing units - Built 1940 to 1949,Year structure built - Total housing units - Built 1939 or earlier,Rooms - Total housing units,Rooms - Total housing units - 1 room,Rooms - Total housing units - 2 rooms,Rooms - Total housing units - 3 rooms,Rooms - Total housing units - 4 rooms,Rooms - Total housing units - 5 rooms,Rooms - Total housing units - 6 rooms,Rooms - Total housing units - 7 rooms,Rooms - Total housing units - 8 rooms,Rooms - Total housing units - 9 rooms or more,Rooms - Total housing units - Median rooms,Bedrooms - Total housing units,Bedrooms - Total housing units - No bedroom,Bedrooms - Total housing units - 1 bedroom,Bedrooms - Total housing units - 2 bedrooms,Bedrooms - Total housing units - 3 bedrooms,Bedrooms - Total housing units - 4 bedrooms,Bedrooms - Total housing units - 5 or more bedrooms,Housing tenure - Occupied housing units,Housing tenure - Occupied housing units - Owner-occupied,Housing tenure - Occupied housing units - Renter-occupied,Housing tenure - Occupied housing units - Average household size of owner-occupied unit,Housing tenure - Occupied housing units - Average household size of renter-occupied unit,Year householder move into unit - Occupied housing units,Year householder move into unit - Occupied housing units - Moved in 2019 or later,Year householder move into unit - Occupied housing units - Moved in 2015 to 2018,Year householder move into unit - Occupied housing units - Moved in 2010 to 2014,Year householder move into unit - Occupied housing units - Moved in 2000 to 2009,Year householder move into unit - Occupied housing units - Moved in 1990 to 1999,Year householder move into unit - Occupied housing units - Moved in 1989 and earlier,Vehicles available - Occupied housing units,Vehicles available - Occupied housing units - No vehicles available,Vehicles available - Occupied housing units - 1 vehicle available,Vehicles available - Occupied housing units - 2 vehicles available,Vehicles available - Occupied housing units - 3 or more vehicles available,House heating fuel - Occupied housing units,House heating fuel - Occupied housing units - Utility gas,"House heating fuel - Occupied housing units - Bottled, tank, or LP gas",House heating fuel - Occupied housing units - Electricity,"House heating fuel - Occupied housing units - Fuel oil, kerosene, etc.",House heating fuel - Occupied housing units - Coal or coke,House heating fuel - Occupied housing units - Wood,House heating fuel - Occupied housing units - Solar energy,House heating fuel - Occupied housing units - Other fuel,House heating fuel - Occupied housing units - No fuel used,Selected Characteristics - Occupied housing units,Selected Characteristics - Occupied housing units - Lacking complete plumbing facilities,Selected Characteristics - Occupied housing units - Lacking complete kitchen facilities,Selected Characteristics - Occupied housing units - No telephone service available,Occupants per room - Occupied housing units,Occupants per room - Occupied housing units - 1.00 or less,Occupants per room - Occupied housing units - 1.01 to 1.50,Occupants per room - Occupied housing units - 1.51 or more,Value - Owner-occupied units,"Value - Owner-occupied units - Less than $50,000","Value - Owner-occupied units - $50,000 to $99,999","Value - Owner-occupied units - $100,000 to $149,999","Value - Owner-occupied units - $150,000 to $199,999","Value - Owner-occupied units - $200,000 to $299,999","Value - Owner-occupied units - $300,000 to $499,999","Value - Owner-occupied units - $500,000 to $999,999","Value - Owner-occupied units - $1,000,000 or more",Value - Owner-occupied units - Median (dollars),Gross rent - Occupied units paying rent,Gross rent - Occupied units paying rent - Less than $500,Gross rent - Occupied units paying rent - $500 to $999,"Gross rent - Occupied units paying rent - $1,000 to $1,499","Gross rent - Occupied units paying rent - $1,500 to $1,999","Gross rent - Occupied units paying rent - $2,000 to $2,499","Gross rent - Occupied units paying rent - $2,500 to $2,999","Gross rent - Occupied units paying rent - $3,000 or more",Gross rent - Occupied units paying rent - Median (dollars),Gross rent - Occupied units paying rent - No rent paid,GRAPI - Occupied units paying rent (excluding units where GRAPI cannot be computed),GRAPI - Occupied units paying rent (excluding units where GRAPI cannot be computed) - Less than 15.0 percent,GRAPI - Occupied units paying rent (excluding units where GRAPI cannot be computed) - 15.0 to 19.9 percent,GRAPI - Occupied units paying rent (excluding units where GRAPI cannot be computed) - 20.0 to 24.9 percent,GRAPI - Occupied units paying rent (excluding units where GRAPI cannot be computed) - 25.0 to 29.9 percent,GRAPI - Occupied units paying rent (excluding units where GRAPI cannot be computed) - 30.0 to 34.9 percent,GRAPI - Occupied units paying rent (excluding units where GRAPI cannot be computed) - 35.0 percent or more,GRAPI - Occupied units paying rent (excluding units where GRAPI cannot be computed) - Not computed,Cluster
19023,1.0169411764705882,8711,7809,902,2.0,6.2,8711,1084,5627,1112,586,101,63,126,12,0,8711,23,6,188,155,252,470,903,2527,1385,2802,8711,281,29,599,676,1052,3157,1914,530,473,6.0,8711,287,663,1255,5508,786,212,7809,4185,3624,2.62,3.05,7809,705,1957,1663,2073,424,987,7809,2149,3029,1920,711,7809,5270,39,1735,681,0,13,0,58,13,7809,19,30,212,7809,7381,300,128,4185,432,1755,1167,553,200,4,38,36,96900,3583,273,1158,1531,562,59,0,0,1130.0,41,3528,333,363,699,198,269,1666,96,1
19025,2.0038117647058824,2396,2346,50,0.0,6.1,2396,1806,256,18,0,0,179,137,0,0,2396,0,221,157,452,440,145,574,211,57,139,2396,60,23,23,144,174,349,133,334,1156,8.4,2396,60,120,325,440,1124,327,2346,1948,398,2.94,1.83,2346,170,555,483,397,390,351,2346,101,390,1462,393,2346,1757,22,418,142,0,0,0,7,0,2346,0,74,21,2346,2346,0,0,1948,80,35,0,41,134,861,797,0,466800,369,0,0,68,15,147,38,101,2345.0,29,369,40,0,72,40,29,188,29,1
19026,2.011858823529412,13235,12387,848,1.6,6.2,13235,4566,4748,965,681,354,535,1376,10,0,13235,0,39,197,280,269,624,1574,3146,3395,3711,13235,294,81,1392,2025,707,2752,2623,1711,1650,6.3,13235,322,1764,2096,6135,2127,791,12387,8260,4127,2.78,1.93,12387,1173,2982,2034,2847,1358,1993,12387,944,5071,4577,1795,12387,9264,254,1810,956,20,0,0,30,53,12387,0,10,0,12387,12128,90,169,8260,181,227,1512,2344,2519,1392,85,0,195800,4063,59,1140,2436,322,37,69,0,1126.0,64,4047,338,582,939,336,398,1454,80,2
19027,2.0158117647058824,8456,8075,381,1.0,5.5,8456,3652,1122,317,1142,254,505,1449,15,0,8456,0,250,331,357,563,739,853,1504,1485,2374,8456,148,449,1098,1319,872,1145,929,903,1593,5.8,8456,164,1780,1981,2235,1481,815,8075,5010,3065,2.64,1.97,8075,620,2409,1796,1690,763,797,8075,835,2898,3375,967,8075,4958,154,2308,403,0,4,0,152,96,8075,59,37,61,8075,7959,47,69,5010,125,173,213,534,1641,2091,233,0,288700,2991,15,494,1874,477,131,0,0,1224.0,74,2907,378,432,531,251,185,1130,158,1
19029,2.0201882352941176,1750,1569,181,0.0,8.4,1750,621,699,254,130,36,0,0,10,0,1750,0,0,35,108,181,137,222,589,203,275,1750,6,0,62,139,341,627,352,100,123,6.0,1750,6,87,375,1075,172,35,1569,977,592,2.62,2.39,1569,136,381,272,301,240,239,1569,68,702,577,222,1569,958,33,285,265,0,0,3,25,0,1569,0,0,6,1569,1550,19,0,977,10,146,367,204,221,24,5,0,146000,572,103,93,227,137,12,0,0,1132.0,20,545,25,80,60,58,10,312,47,1
19030,2.0127058823529413,4849,4709,140,0.7,0.0,4849,3493,136,117,77,103,336,408,179,0,4849,0,74,69,396,477,1004,774,1905,74,76,4849,42,40,508,547,719,703,853,827,610,6.3,4849,42,627,736,2054,1223,167,4709,3532,1177,2.91,1.97,4709,176,801,687,1273,625,1147,4709,292,1326,1930,1161,4709,2822,156,1480,139,0,79,8,25,0,4709,15,0,42,4709,4623,44,42,3532,119,9,11,194,1886,1250,63,0,276500,1149,102,198,775,65,0,9,0,1156.0,28,1125,76,192,161,185,108,403,52,1
19031,2.0045882352941176,1875,1858,17,0.0,2.2,1875,1353,245,16,98,0,0,163,0,0,1875,0,149,0,63,139,178,355,611,121,259,1875,75,75,114,43,149,100,291,554,474,7.7,1875,84,200,117,828,470,176,1858,1449,409,2.63,1.57,1858,125,599,283,323,249,279,1858,155,605,818,280,1858,1283,71,275,185,0,24,0,0,20,1858,0,56,0,1858,1858,0,0,1449,9,6,19,0,187,788,318,122,427200,346,81,12,115,75,56,7,0,1406.0,63,346,63,39,41,34,0,169,63,1
19032,2.0096,2693,2489,204,6.0,0.0,2693,398,1975,19,73,149,30,49,0,0,2693,0,0,44,160,55,278,552,1117,136,351,2693,55,10,39,255,441,999,583,144,167,6.0,2693,55,67,189,2039,312,31,2489,1724,765,2.46,3.27,2489,225,500,539,569,222,434,2489,212,1231,760,286,2489,2032,30,401,26,0,0,0,0,0,2489,26,16,0,2489,2386,103,0,1724,105,453,774,260,108,17,0,7,117800,765,0,104,336,281,44,0,0,1381.0,0,765,30,102,69,167,129,268,0,3
19033,2.003705882352941,2888,2772,116,0.4,4.1,2888,1866,408,182,82,9,47,294,0,0,2888,10,46,10,128,165,223,436,1126,380,364,2888,17,26,194,342,510,692,451,403,253,6.0,2888,17,183,642,1606,324,116,2772,2111,661,2.89,2.38,2772,201,532,423,673,394,549,2772,64,1019,1209,480,2772,1771,14,582,371,6,17,0,11,0,2772,0,0,13,2772,2707,65,0,2111,46,65,135,438,1160,267,0,0,222900,644,17,138,292,197,0,0,0,1353.0,17,617,56,70,153,62,77,199,44,1
19034,1.503882352941177,2606,2418,188,0.0,8.3,2606,1896,196,80,82,56,39,257,0,0,2606,13,61,64,219,308,514,444,362,61,560,2606,8,81,121,268,160,176,316,288,1188,8.1,2606,8,341,244,577,1077,359,2418,1823,595,2.87,2.24,2418,236,530,340,427,481,404,2418,90,517,1215,596,2418,1235,63,695,361,23,27,14,0,0,2418,0,8,0,2418,2376,42,0,1823,0,6,18,25,103,693,937,41,522300,562,14,73,246,105,80,15,29,1300.0,33,480,108,88,26,21,23,214,115,1
19036,2.0039529411764705,5393,5016,377,2.6,10.5,5393,1167,2941,426,192,152,268,242,5,0,5393,0,40,80,211,164,240,850,2184,702,922,5393,128,51,431,556,646,1529,981,728,343,6.1,5393,128,548,1019,3233,361,104,5016,3843,1173,2.76,2.12,5016,339,1277,775,959,535,1131,5016,322,1911,1960,823,5016,3585,58,880,401,0,31,0,16,45,5016,0,0,14,5016,4953,22,41,3843,328,498,1064,1377,455,54,36,31,151000,1141,31,341,594,154,21,0,0,1128.0,32,1129,148,83,139,152,86,521,44,3
19038,2.0112941176470587,11865,11544,321,0.3,6.4,11865,8902,1426,481,319,236,273,223,5,0,11865,0,241,232,258,451,727,1232,3308,1595,3821,11865,185,66,517,702,1079,2308,2296,2120,2592,7.0,11865,185,707,1381,5368,2942,1282,11544,9791,1753,2.81,1.93,11544,820,2344,1903,2652,1715,2110,11544,370,3704,5116,2354,11544,8301,139,2075,857,5,48,34,24,61,11544,39,76,49,11544,11482,62,0,9791,145,180,193,369,3357,4323,1089,135,320000,1682,58,370,768,327,117,27,15,1214.0,71,1641,138,190,226,215,55,817,112,2
19040,2.009176470588235,8379,8045,334,0.5,6.0,8379,5555,773,352,160,308,267,964,0,0,8379,65,229,262,412,358,989,1601,2557,784,1122,8379,186,201,718,873,1002,1397,1351,1403,1248,6.4,8379,190,906,1779,3252,1954,298,8045,5804,2241,2.93,2.08,8045,625,2027,1258,1498,1078,1559,8045,419,2313,3224,2089,8045,4344,127,1694,1849,0,0,0,10,21,8045,0,95,54,8045,7876,114,55,5804,20,91,122,321,2103,2804,336,7,311700,2217,179,343,817,385,352,69,72,1369.0,24,2175,352,298,275,205,160,885,66,1
19044,2.0292235294117646,6863,6618,245,0.6,5.7,6863,2431,1739,114,717,624,728,484,26,0,6863,0,176,117,274,2481,1692,1103,593,192,235,6863,35,120,852,1670,763,1008,683,649,1083,5.5,6863,56,985,2398,1879,1320,225,6618,3689,2929,2.62,2.5,6618,638,1943,877,1575,859,726,6618,217,2468,2676,1257,6618,2545,240,2876,809,0,54,0,42,52,6618,33,0,9,6618,6329,141,148,3689,26,15,58,246,1489,1312,464,79,301600,2883,0,379,1531,735,203,27,8,1324.0,46,2883,478,353,576,579,79,818,46,1
19046,2.016376470588235,8350,7640,710,1.6,9.2,8350,4210,913,435,429,243,154,1961,5,0,8350,0,139,127,261,379,775,1098,2289,566,2716,8350,331,181,1039,1061,754,979,1082,1004,1919,6.3,8350,368,1530,1599,2405,1531,917,7640,5239,2401,2.8,1.58,7640,478,1583,1504,1842,1110,1123,7640,609,2724,2905,1402,7640,5483,103,1146,720,0,16,0,130,42,7640,5,74,63,7640,7605,35,0,5239,155,96,210,479,1049,1902,1209,139,363200,2318,52,485,979,517,118,10,157,1351.0,83,2294,457,308,333,154,181,861,107,1
19047,2.012,12862,12462,400,0.2,1.3,12862,7587,2197,264,403,771,665,925,50,0,12862,8,579,1263,1545,3139,2112,1126,1366,445,1279,12862,202,221,996,1402,1239,1682,1838,2428,2854,6.9,12862,211,1353,2645,4556,3637,460,12462,9156,3306,2.74,1.9,12462,1163,2758,1734,2521,1946,2340,12462,740,3487,5181,3054,12462,5558,253,3913,2488,0,53,4,48,145,12462,63,134,110,12462,12430,32,0,9156,117,48,32,393,1790,5394,1333,49,374100,3143,18,245,1220,1006,513,62,79,1544.0,163,3096,352,377,360,425,289,1293,210,2
19050,2.0158823529411767,13121,12082,1039,0.8,6.2,13121,2887,5037,1698,883,1078,438,1064,36,0,13121,0,40,208,202,508,694,1776,2117,2425,5151,13121,456,337,1535,1932,1301,3000,2213,958,1389,5.8,13121,534,2326,2632,5200,2022,407,12082,7079,5003,2.63,1.94,12082,1170,3134,1785,2578,1926,1489,12082,2014,5747,2919,1402,12082,7988,244,2827,980,0,0,0,43,0,12082,0,50,396,12082,11886,151,45,7079,248,1111,1941,1944,1412,345,75,3,154700,4840,164,1880,2259,503,34,0,0,1054.0,163,4644,524,534,708,574,291,2013,359,2
19053,2.009176470588235,10755,10521,234,0.0,5.8,10755,7840,1035,146,100,306,133,630,551,14,10755,0,805,482,559,1703,1677,1424,2795,532,778,10755,63,230,655,1071,1479,2066,1766,1415,2010,6.4,10755,63,867,1807,4863,2749,406,10521,8879,1642,2.73,2.08,10521,569,2094,1594,2245,1549,2470,10521,283,3042,4419,2777,10521,3506,566,2770,3503,0,70,0,51,55,10521,10,24,69,10521,10365,101,55,8879,241,263,220,544,2864,4082,631,34,310800,1635,0,276,942,169,232,16,0,1232.0,7,1577,162,240,209,176,90,700,65,2
19054,2.016588235294118,6603,6521,82,0.5,0.0,6603,5343,175,49,136,211,324,365,0,0,6603,0,54,128,122,409,694,541,4389,156,110,6603,91,76,431,350,1256,1567,889,795,1148,6.2,6603,91,573,659,2616,2280,384,6521,5217,1304,2.96,1.85,6521,379,1374,1047,1170,898,1653,6521,236,1908,2440,1937,6521,892,295,1503,3576,3,119,26,71,36,6521,61,61,92,6521,6474,17,30,5217,165,62,120,499,3023,1282,45,21,256100,1202,109,58,771,171,76,17,0,1293.0,102,1196,255,182,156,91,138,374,108,1
19055,1.005364705882353,4960,4755,205,0.0,1.7,4960,4118,81,263,0,19,58,392,29,0,4960,0,78,33,204,143,298,439,3455,244,66,4960,97,0,250,353,1198,1298,903,309,552,5.9,4960,97,266,629,2242,1516,210,4755,3962,793,2.85,2.97,4755,215,718,814,1020,777,1211,4755,238,1229,1892,1396,4755,266,71,1443,2799,58,19,0,95,4,4755,0,0,38,4755,4700,36,19,3962,119,97,243,910,2233,328,32,0,218300,793,75,96,537,59,14,9,3,1294.0,0,793,55,65,53,252,72,296,0,1
19056,1.0093176470588237,6097,5909,188,0.8,3.7,6097,4371,155,75,117,284,674,405,16,0,6097,0,59,226,202,374,796,512,3682,143,103,6097,72,117,541,811,333,918,1156,913,1236,6.7,6097,72,874,988,1188,2255,720,5909,4196,1713,2.93,2.16,5909,242,1440,727,1432,707,1361,5909,538,1562,2281,1528,5909,1842,206,1088,2663,0,46,0,54,10,5909,0,0,69,5909,5812,87,10,4196,76,73,59,332,1644,1937,75,0,295500,1618,112,275,867,210,154,0,0,1238.0,95,1557,168,150,158,234,225,622,156,1
19057,2.009529411764706,6159,6008,151,0.6,8.0,6159,4650,440,81,199,104,244,416,25,0,6159,0,28,80,295,208,384,643,4057,227,237,6159,33,201,370,788,830,1303,939,929,766,6.2,6159,54,641,776,2251,1972,465,6008,4754,1254,3.19,2.14,6008,403,1358,1007,1069,989,1182,6008,180,1596,2440,1792,6008,804,88,1851,3115,0,45,0,12,93,6008,0,0,23,6008,5908,68,32,4754,123,152,212,820,2539,883,25,0,238100,1245,107,204,565,296,54,19,0,1224.0,9,1245,106,69,102,134,119,715,9,1
19061,2.020117647058824,8120,7731,389,0.6,3.3,8120,3718,2200,291,592,511,375,349,84,0,8120,0,89,388,1075,890,997,588,1656,833,1604,8120,74,153,766,807,1494,1605,1399,881,941,6.0,8120,109,1014,1549,3766,1481,201,7731,4921,2810,2.81,2.2,7731,470,2298,1158,1419,1258,1128,7731,667,2764,2585,1715,7731,3414,252,1552,2335,0,71,0,81,26,7731,16,30,114,7731,7556,116,59,4921,117,850,826,585,1862,654,18,9,203700,2726,313,809,1295,287,19,3,0,1075.0,84,2716,523,278,293,273,299,1050,94,1
19063,2.054211764705882,16288,15221,1067,0.8,5.5,16288,8899,2402,490,444,330,580,2949,194,0,16288,54,828,728,1418,1970,2686,2307,2931,947,2419,16288,541,743,1509,1722,1230,2313,2329,1948,3953,6.5,16288,568,2499,2779,5155,4182,1105,15221,10314,4907,2.72,1.64,15221,1395,4130,2328,3247,2161,1960,15221,1078,5170,5768,3205,15221,6343,592,4369,3530,0,74,0,244,69,15221,10,213,183,15221,15137,57,27,10314,191,148,124,353,1451,4366,3479,202,418800,4664,0,673,1791,946,582,284,388,1459.0,243,4603,699,724,603,362,209,2006,304,2
19064,1.0544235294117648,8796,8563,233,1.0,1.3,8796,7412,852,5,353,108,35,26,5,0,8796,0,26,268,206,263,524,1121,3956,1201,1231,8796,36,3,116,337,543,1684,2279,1826,1972,7.2,8796,47,71,775,4743,2603,557,8563,7932,631,2.93,2.54,8563,372,1140,1166,2276,1435,2174,8563,135,1834,4471,2123,8563,6626,64,844,945,0,45,0,26,13,8563,0,0,30,8563,8505,58,0,7932,150,29,131,249,2386,4620,350,17,329200,612,0,90,286,160,64,12,0,1379.0,19,612,149,85,106,96,10,166,19,1
19067,2.022235294117648,21665,20503,1162,0.8,3.3,21665,14271,2732,654,578,915,549,764,1142,60,21665,15,595,528,3758,3840,3210,2562,3544,1004,2609,21665,205,141,1218,2386,2750,3029,2950,2983,6003,6.9,21665,245,1282,4632,6904,7319,1283,20503,16527,3976,2.66,2.18,20503,929,5288,3445,4906,3285,2650,20503,764,5242,9621,4876,20503,9683,362,5848,4322,24,92,0,44,128,20503,60,60,118,20503,20289,136,78,16527,829,294,241,1294,2530,6389,4775,175,391500,3741,163,585,1516,789,410,225,53,1288.0,235,3614,708,582,416,382,542,984,362,2
19070,1.0035294117647058,3028,2885,143,0.0,3.8,3028,1837,488,270,50,29,137,207,10,0,3028,0,111,23,125,228,504,436,765,352,484,3028,16,72,312,408,278,595,620,332,395,6.2,3028,16,340,760,1381,478,53,2885,2110,775,2.53,1.73,2885,69,907,307,647,325,630,2885,277,1107,1086,415,2885,1695,40,679,388,0,0,0,65,18,2885,0,0,43,2885,2875,10,0,2110,16,12,110,362,1169,422,19,0,237200,742,0,243,413,68,18,0,0,1111.0,33,728,145,89,107,78,45,264,47,1
19072,2.0135529411764708,4527,4357,170,0.7,0.0,4527,2606,543,70,147,350,112,699,0,0,4527,0,72,150,151,205,346,860,529,476,1738,4527,52,122,315,518,487,468,287,711,1567,7.5,4527,115,428,896,964,1286,838,4357,3182,1175,2.75,1.71,4357,440,1075,860,872,605,505,4357,187,1458,2116,596,4357,3379,92,463,377,0,0,0,26,20,4357,0,0,8,4357,4357,0,0,3182,7,8,63,90,211,625,1580,598,659200,1128,0,36,442,354,236,0,60,1621.0,47,1128,154,175,61,265,107,366,47,1
19073,2.029929411764706,8763,8302,461,1.0,8.3,8763,5251,1456,215,247,214,300,1056,15,9,8763,91,757,778,1035,925,919,1236,1723,541,758,8763,177,128,398,1202,943,886,955,1262,2812,7.2,8763,186,593,1763,2681,2580,960,8302,6391,1911,2.66,1.85,8302,762,2020,1352,1850,1203,1115,8302,524,2587,3551,1640,8302,3223,433,2037,2242,0,96,15,158,98,8302,21,168,54,8302,8302,0,0,6391,43,63,162,146,869,2240,2428,440,464700,1814,10,237,478,464,170,203,252,1696.0,97,1772,228,188,188,246,90,832,139,1
19076,2.0152470588235296,2800,2581,219,0.0,9.1,2800,1056,640,274,267,128,214,221,0,0,2800,0,59,20,125,146,118,368,643,306,1015,2800,60,78,389,411,512,772,231,178,169,5.4,2800,109,371,789,1275,140,116,2581,1564,1017,2.74,2.0,2581,109,793,337,455,505,382,2581,204,976,804,597,2581,1471,24,656,323,0,0,77,0,30,2581,0,0,45,2581,2538,23,20,1564,75,66,188,505,505,203,22,0,195600,1003,0,413,481,109,0,0,0,1076.0,14,907,74,112,107,104,43,467,110,1
19078,2.013023529411765,4889,4593,296,2.6,6.0,4889,1957,1776,115,334,245,229,224,9,0,4889,0,30,41,43,183,209,658,1954,744,1027,4889,47,61,387,381,690,1367,1004,468,484,6.1,4889,61,598,692,2685,644,209,4593,3392,1201,2.76,1.79,4593,396,911,706,890,692,998,4593,410,1349,2087,747,4593,3315,39,691,478,0,10,0,8,52,4593,0,0,14,4593,4555,0,38,3392,62,56,353,1246,1283,353,39,0,199300,1201,33,433,616,83,36,0,0,1103.0,0,1155,130,208,123,157,131,406,46,3
19082,2.015176470588236,17029,15894,1135,0.0,2.8,17029,2177,9523,1859,648,229,396,2163,34,0,17029,0,365,168,368,487,1175,1567,2766,3152,6981,17029,509,448,1859,2123,2262,5206,2233,1606,783,5.8,17029,560,2691,3696,8004,1645,433,15894,7667,8227,3.04,2.42,15894,1324,4827,3062,3844,1399,1438,15894,3631,7341,3774,1148,15894,10957,207,3395,1037,0,8,0,105,185,15894,128,49,222,15894,15124,503,267,7667,332,2285,2378,1952,489,70,124,37,121400,8069,222,3338,3574,841,79,0,15,1055.0,158,7906,1137,976,678,880,804,3431,321,2
19083,2.013058823529412,13614,13330,284,0.6,3.4,13614,10104,2154,249,148,243,261,444,11,0,13614,0,139,202,139,382,600,1496,3938,2591,4127,13614,79,146,344,808,720,2593,2874,3045,3005,7.2,13614,139,527,1196,7053,4066,633,13330,11838,1492,2.83,2.18,13330,724,2317,1754,3089,2357,3089,13330,373,3788,6449,2720,13330,10142,174,1386,1481,0,15,0,87,45,13330,44,12,43,13330,13212,106,12,11838,120,166,203,314,2831,7003,1160,41,349400,1440,0,328,765,173,121,18,35,1194.0,52,1410,188,114,164,128,157,659,82,2
19085,2.014964705882353,1988,1870,118,0.0,24.7,1988,1806,162,0,20,0,0,0,0,0,1988,0,30,52,263,199,175,348,597,51,273,1988,12,0,0,38,89,71,146,309,1323,9.0,1988,12,0,69,549,748,610,1870,1797,73,2.89,2.96,1870,108,375,272,531,404,180,1870,0,248,1034,588,1870,1266,50,310,228,0,0,0,9,7,1870,0,0,0,1870,1870,0,0,1797,8,23,0,0,17,84,1116,549,857700,73,0,12,0,0,10,0,51,9.0,0,73,44,0,7,0,0,22,0,3
19087,2.033176470588236,12838,12157,681,1.2,5.5,12838,7340,2551,336,427,383,1003,780,18,0,12838,51,250,335,1027,2879,1637,1913,2380,567,1799,12838,53,151,649,1444,1187,1563,1446,1931,4414,7.4,12838,53,893,2842,3336,3642,2072,12157,8763,3394,2.68,2.35,12157,1437,3307,1696,2414,1808,1495,12157,312,3660,5967,2218,12157,7297,407,2927,1278,0,63,0,124,61,12157,0,11,25,12157,12010,105,42,8763,46,78,60,229,769,2170,4162,1249,598000,3218,22,165,719,1309,274,433,296,1769.0,176,3205,502,512,617,250,300,1024,189,2
19090,2.0206117647058823,8291,7602,689,3.4,9.5,8291,5393,484,468,422,356,450,705,13,0,8291,44,123,66,196,416,1630,1705,2760,585,766,8291,140,144,599,1057,1405,1320,1467,1043,1116,6.1,8291,140,887,1845,3761,1456,202,7602,5223,2379,2.85,2.06,7602,448,1766,1440,1542,931,1475,7602,320,2663,2970,1649,7602,5065,62,1617,816,0,4,0,27,11,7602,0,38,50,7602,7465,122,15,5223,85,0,140,355,2762,1768,88,25,277600,2332,8,176,1399,487,200,25,37,1346.0,47,2261,183,424,383,220,254,797,118,3
19094,1.000635294117647,1881,1821,60,0.0,4.8,1881,759,569,47,30,50,46,358,22,0,1881,0,0,25,132,169,123,284,702,76,370,1881,0,0,356,160,180,545,301,140,199,5.9,1881,0,366,356,904,211,44,1821,1202,619,2.93,2.02,1821,103,439,270,430,270,309,1821,261,535,664,361,1821,1134,0,474,213,0,0,0,0,0,1821,0,0,0,1821,1794,10,17,1202,16,37,213,412,400,113,0,11,187800,610,115,237,185,73,0,0,0,971.0,9,610,98,65,93,27,86,241,9,1
19096,2.014117647058824,5875,5805,70,0.0,0.0,5875,3620,307,35,98,279,58,1478,0,0,5875,0,198,132,68,242,389,619,1571,1069,1587,5875,36,88,441,876,454,674,609,824,1873,7.1,5875,36,621,1317,1433,1545,923,5805,4345,1460,2.85,1.68,5805,445,1846,709,1513,572,720,5805,228,1990,2821,766,5805,4414,137,894,220,0,0,14,95,31,5805,8,21,47,5805,5777,28,0,4345,12,67,132,114,411,1099,1822,688,572900,1371,0,85,386,247,494,86,73,1934.0,89,1275,198,101,216,91,269,400,185,1
19102,2.0607058823529414,4040,3425,615,3.3,14.6,4040,19,122,14,62,231,113,3447,32,0,4040,0,398,299,191,244,1248,83,83,209,1285,4040,495,943,1356,705,156,196,80,48,61,2.9,4040,563,2259,914,244,28,32,3425,885,2540,1.46,1.38,3425,1076,1626,217,301,63,142,3425,1714,1405,306,0,3425,672,119,2497,34,0,19,0,59,25,3425,0,0,0,3425,3388,0,37,885,20,51,69,18,88,265,242,132,452400,2528,0,16,309,729,587,492,395,2179.0,12,2394,549,403,356,194,132,760,146,3
19103,2.0709411764705883,19171,16337,2834,2.1,11.1,19171,345,1642,460,692,2238,640,13154,0,0,19171,0,1239,1182,948,1484,1793,2550,1730,686,7559,19171,3284,4341,4811,3234,1067,789,687,286,672,2.9,19171,3701,8529,4584,1550,584,223,16337,4960,11377,1.72,1.43,16337,3521,7291,2239,1736,849,701,16337,9042,5815,1367,113,16337,5711,146,9684,315,0,11,0,110,360,16337,7,114,214,16337,16099,67,171,4960,82,108,165,343,372,1362,1435,1093,514700,11154,532,732,2003,3439,2250,1079,1119,1836.0,223,10917,2046,1536,1493,1233,1068,3541,460,0
19104,2.011858823529412,22155,18053,4102,0.4,2.2,22155,605,7100,1448,3016,2513,901,6565,7,0,22155,225,2874,1096,1310,721,1091,1619,1753,950,10516,22155,2545,2206,4700,3152,2748,3227,1289,993,1295,4.0,22155,2868,6398,4446,5226,1775,1442,18053,3629,14424,2.51,2.01,18053,3054,8482,2260,2029,840,1388,18053,9679,6464,1364,546,18053,8819,343,7931,490,0,21,43,134,272,18053,77,261,329,18053,17352,359,342,3629,224,920,410,249,549,672,550,55,202200,14149,1813,4110,4656,1770,808,525,467,1092.0,275,13039,983,1204,1225,1263,1115,7249,1385,0
